Codice_Comune,Nome_Comune,Popolazione,Superficie_Kmq,Anno,Totale_Incidenti,Feriti,Morti,Tasso_Incidenti_10k,Densita_Incidenti_Kmq
040014,Galeata,2385,63.1294,2023,12,21,1,50.31,0.19
040015,Gambettola,10661,7.7713,2023,16,19,0,15.01,2.06
040016,Gatteo,9289,14.138,2023,33,52,0,35.53,2.33
040018,Longiano,7219,23.576,2023,15,16,1,20.78,0.64
040019,Meldola,9910,79.0775,2023,21,25,0,21.19,0.27
040020,Mercato Saraceno,6821,99.3304,2023,10,16,0,14.66,0.1
040022,Modigliana,4357,101.1628,2023,5,6,1,11.48,0.05
040028,Montiano,1704,9.2571,2023,2,2,0,11.74,0.22
040031,Portico e San Benedetto,745,61.0511,2023,7,10,0,93.96,0.11
040032,Predappio,6183,91.3883,2023,18,25,0,29.11,0.2
040033,Premilcuore,716,98.5567,2023,3,3,0,41.9,0.03
040036,Rocca San Casciano,1766,50.558,2023,5,6,0,28.31,0.1
040037,Roncofreddo,3416,51.526,2023,7,7,0,20.49,0.14
040041,San Mauro Pascoli,12184,17.2873,2023,48,70,0,39.4,2.78
040043,Santa Sofia,4053,148.8602,2023,10,10,0,24.67,0.07
040044,Sarsina,3301,100.7182,2023,9,10,0,27.26,0.09
040045,Savignano sul Rubicone,17858,23.3027,2023,73,89,2,40.88,3.13
040046,Sogliano al Rubicone,3117,93.4291,2023,5,4,1,16.04,0.05
040049,Tredozio,1142,62.1988,2023,1,1,0,8.76,0.02
040050,Verghereto,1750,117.8823,2023,3,6,0,17.14,0.03
041001,Acqualagna,4240,50.6846,2023,12,22,0,28.3,0.24
041002,Apecchio,1749,103.1077,2023,1,3,0,5.72,0.01
041005,Belforte all'Isauro,750,12.2898,2023,2,3,0,26.67,0.16
041006,Borgo Pace,540,56.2216,2023,2,2,0,37.04,0.04
041007,Cagli,8072,226.4575,2023,12,18,2,14.87,0.05
041008,Cantiano,2021,83.2457,2023,1,1,0,4.95,0.01
041009,Carpegna,1608,28.9389,2023,1,1,0,6.22,0.03
041010,Cartoceto,7974,23.2029,2023,23,37,0,28.84,0.99
041013,Fano,60136,120.3167,2023,263,337,2,43.73,2.19
041014,Fermignano,8290,43.7022,2023,24,26,2,28.95,0.55
041015,Fossombrone,9123,106.8757,2023,19,23,1,20.83,0.18
041016,Fratte Rosa,882,15.63,2023,1,3,0,11.34,0.06
041017,Frontino,291,10.3673,2023,0,0,0,0.0,0.0
041018,Frontone,1222,36.0741,2023,1,1,0,8.18,0.03
041019,Gabicce Mare,5597,4.9349,2023,21,29,0,37.52,4.26
041020,Gradara,4881,17.5257,2023,8,10,0,16.39,0.46
041021,Isola del Piano,556,23.3024,2023,1,2,0,17.99,0.04
041022,Lunano,1465,15.0143,2023,2,2,0,13.65,0.13
041023,Macerata Feltria,1904,40.0743,2023,2,4,0,10.5,0.05
041025,Mercatello sul Metauro,1298,68.3532,2023,0,0,0,0.0,0.0
041026,Mercatino Conca,1008,13.9454,2023,0,0,0,0.0,0.0
041027,Mombaroccio,2042,28.2059,2023,5,10,0,24.49,0.18
041028,Mondavio,3663,29.6355,2023,6,7,0,16.38,0.2
041029,Mondolfo,14307,24.3413,2023,58,79,1,40.54,2.38
041030,Montecalvo in Foglia,2723,18.247,2023,5,10,0,18.36,0.27
041031,Monte Cerignone,636,18.2355,2023,1,1,0,15.72,0.05
041034,Montefelcino,2517,39.0064,2023,1,1,0,3.97,0.03
041035,Monte Grimano Terme,1075,23.9678,2023,1,1,0,9.3,0.04
041036,Montelabbate,6933,19.565,2023,18,27,1,25.96,0.92
041038,Monte Porzio,2801,18.2874,2023,1,2,0,3.57,0.05
041041,Peglio,651,21.3607,2023,0,0,0,0.0,0.0
041043,Pergola,5849,112.3954,2023,9,12,0,15.39,0.08
041044,Pesaro,95950,152.8116,2023,466,579,8,48.57,3.05
041045,Petriano,2768,11.2713,2023,6,9,0,21.68,0.53
041047,Piandimeleto,2054,39.9011,2023,2,2,0,9.74,0.05
041048,Pietrarubbia,610,13.2885,2023,2,4,0,32.79,0.15
041049,Piobbico,1839,48.1975,2023,7,6,1,38.06,0.15
041051,San Costanzo,4583,40.886,2023,14,20,0,30.55,0.34
041054,San Lorenzo in Campo,3176,28.798,2023,5,5,0,15.74,0.17
041057,Sant'Angelo in Vado,3919,67.3367,2023,7,11,1,17.86,0.1
041058,Sant'Ippolito,1463,19.8757,2023,2,3,0,13.67,0.1
041061,Serra Sant'Abbondio,944,32.8009,2023,1,3,0,10.59,0.03
041064,Tavoleto,852,12.4065,2023,1,2,0,11.74,0.08
041065,Tavullia,7878,42.0639,2023,18,20,0,22.85,0.43
041066,Urbania,6886,77.5329,2023,20,23,3,29.04,0.26
041067,Urbino,14007,226.4923,2023,55,71,5,39.27,0.24
041068,Vallefoglia,14908,39.5691,2023,49,67,0,32.87,1.24
041069,Colli al Metauro,12202,46.1679,2023,18,26,1,14.75,0.39
041070,Terre Roveresche,5143,70.3655,2023,8,12,0,15.56,0.11
041071,Sassocorvaro Auditore,4870,87.5458,2023,8,8,1,16.43,0.09
042001,Agugliano,4747,21.8901,2023,13,17,0,27.39,0.59
042002,Ancona,99273,124.8683,2023,451,599,4,45.43,3.61
042003,Arcevia,4272,128.331,2023,9,11,0,21.07,0.07
042004,Barbara,1281,11.0386,2023,3,6,0,23.42,0.27
042005,Belvedere Ostrense,2133,29.4501,2023,3,5,0,14.06,0.1
042006,Camerano,7160,20.0041,2023,29,42,2,40.5,1.45
042007,Camerata Picena,2525,11.8916,2023,7,17,0,27.72,0.59
042008,Castelbellino,4956,6.0471,2023,4,4,0,8.07,0.66
042010,Castelfidardo,18517,33.3901,2023,75,104,2,40.5,2.25
042011,Castelleone di Suasa,1597,15.9198,2023,1,1,0,6.26,0.06
042012,Castelplanio,3465,15.3181,2023,10,14,0,28.86,0.65
042013,Cerreto d'Esi,3486,16.9129,2023,7,8,0,20.08,0.41
042014,Chiaravalle,14389,17.602,2023,42,60,0,29.19,2.39
042015,Corinaldo,4848,49.2789,2023,5,6,0,10.31,0.1
042016,Cupramontana,4418,27.4029,2023,7,9,0,15.84,0.26
042017,Fabriano,29484,272.0776,2023,49,64,0,16.62,0.18
042018,Falconara Marittima,25727,25.8148,2023,101,130,3,39.26,3.91
042019,Filottrano,9034,71.2015,2023,15,24,1,16.6,0.21
042020,Genga,1679,73.1543,2023,13,16,0,77.43,0.18
042021,Jesi,39440,108.9032,2023,140,173,3,35.5,1.29
042022,Loreto,12825,17.8954,2023,38,52,2,29.63,2.12
042023,Maiolati Spontini,6150,21.4923,2023,15,17,1,24.39,0.7
042024,Mergo,991,7.2775,2023,1,1,0,10.09,0.14
042025,Monsano,3299,14.6644,2023,10,17,1,30.31,0.68
042026,Montecarotto,1845,24.3854,2023,3,3,0,16.26,0.12
042027,Montemarciano,9896,22.3106,2023,28,36,1,28.29,1.26
042029,Monte Roberto,3052,13.5694,2023,7,12,0,22.94,0.52
042030,Monte San Vito,6744,21.8135,2023,17,32,0,25.21,0.78
042031,Morro d'Alba,1813,19.4605,2023,1,1,0,5.52,0.05
042032,Numana,3741,10.9349,2023,16,16,0,42.77,1.46
042033,Offagna,2051,10.6305,2023,0,0,0,0.0,0.0
042034,Osimo,34826,106.7377,2023,92,145,0,26.42,0.86
042035,Ostra,6464,47.2517,2023,18,22,1,27.85,0.38
042036,Ostra Vetere,3125,30.0164,2023,6,9,0,19.2,0.2
042037,Poggio San Marcello,648,13.3629,2023,1,1,0,15.43,0.07
042038,Polverigi,4584,24.9832,2023,12,12,1,26.18,0.48
042040,Rosora,1890,9.4061,2023,5,5,0,26.46,0.53
042041,San Marcello,1983,25.7778,2023,2,4,0,10.09,0.08
042042,San Paolo di Jesi,920,10.1118,2023,2,2,0,21.74,0.2
042043,Santa Maria Nuova,4048,18.2869,2023,5,5,0,12.35,0.27
042044,Sassoferrato,6876,137.2273,2023,19,27,0,27.63,0.14
042045,Senigallia,44323,117.7689,2023,243,318,3,54.82,2.06
042046,Serra de' Conti,3650,24.543,2023,7,8,0,19.18,0.29
042047,Serra San Quirico,2596,49.333,2023,3,3,0,11.56,0.06
042048,Sirolo,4069,16.6769,2023,23,32,0,56.52,1.38
042049,Staffolo,2112,27.4964,2023,5,10,0,23.67,0.18
042050,Trecastelli,7467,39.3019,2023,11,16,1,14.73,0.28
043002,Apiro,2073,53.7792,2023,3,3,0,14.47,0.06
043003,Appignano,4065,22.6722,2023,5,5,0,12.3,0.22
043004,Belforte del Chienti,1827,16.0545,2023,4,7,0,21.89,0.25
043005,Bolognola,153,25.8647,2023,0,0,0,0.0,0.0
043006,Caldarola,1684,29.2218,2023,6,7,0,35.63,0.21
043007,Camerino,6312,129.8821,2023,26,32,2,41.19,0.2
043008,Camporotondo di Fiastrone,511,8.8058,2023,0,0,0,0.0,0.0
043009,Castelraimondo,4364,44.8463,2023,8,18,0,18.33,0.18
043010,Castelsantangelo sul Nera,241,70.6713,2023,0,0,0,0.0,0.0
043011,Cessapalombo,443,27.5803,2023,1,1,0,22.57,0.04
043012,Cingoli,9797,148.1969,2023,21,33,0,21.44,0.14
043013,Civitanova Marche,41894,46.0658,2023,204,286,0,48.69,4.43
043014,Colmurano,1190,11.1987,2023,7,14,0,58.82,0.63
043015,Corridonia,14941,61.9643,2023,49,62,2,32.8,0.79
043016,Esanatoglia,1917,47.909,2023,1,1,0,5.22,0.02
043017,Fiastra,642,84.4799,2023,3,3,0,46.73,0.04
043019,Fiuminata,1288,76.2168,2023,0,0,0,0.0,0.0
043020,Gagliole,538,24.0501,2023,2,6,0,37.17,0.08
043021,Gualdo,736,22.2234,2023,0,0,0,0.0,0.0
043022,Loro Piceno,2203,32.5783,2023,1,1,0,4.54,0.03
043023,Macerata,41079,92.5263,2023,157,211,3,38.22,1.7
043024,Matelica,9364,81.1,2023,20,34,0,21.36,0.25
043025,Mogliano,4407,29.2582,2023,1,4,0,2.27,0.03
043026,Montecassiano,6961,33.3569,2023,11,20,0,15.8,0.33
043027,Monte Cavallo,108,38.5079,2023,0,0,0,0.0,0.0
043028,Montecosaro,7384,21.8779,2023,21,29,0,28.44,0.96
043029,Montefano,3315,33.9412,2023,7,16,0,21.12,0.21
043030,Montelupone,3436,32.6715,2023,11,22,0,32.01,0.34
043031,Monte San Giusto,7543,20.0369,2023,18,27,1,23.86,0.9
043032,Monte San Martino,697,18.4669,2023,2,3,0,28.69,0.11
043033,Morrovalle,9979,42.5803,2023,31,52,0,31.07,0.73
043034,Muccia,849,25.9085,2023,4,4,1,47.11,0.15
043035,Penna San Giovanni,992,28.0835,2023,1,1,0,10.08,0.04
043036,Petriolo,1868,15.6459,2023,1,1,0,5.35,0.06
043038,Pieve Torina,1284,74.7979,2023,3,3,0,23.36,0.04
043039,Pioraco,1001,19.4522,2023,3,7,0,29.97,0.15
043040,Poggio San Vicino,221,13.0308,2023,0,0,0,0.0,0.0
043041,Pollenza,6350,39.5473,2023,13,16,1,20.47,0.33
043042,Porto Recanati,12163,17.2489,2023,52,81,1,42.75,3.01
043043,Potenza Picena,15652,48.5522,2023,44,65,0,28.11,0.91
043044,Recanati,20865,103.4588,2023,64,95,0,30.67,0.62
043045,Ripe San Ginesio,819,10.1694,2023,0,0,0,0.0,0.0
043046,San Ginesio,3149,78.0195,2023,10,13,0,31.76,0.13
043047,San Severino Marche,12009,194.2547,2023,26,46,0,21.65,0.13
043048,Sant'Angelo in Pontano,1285,27.3837,2023,1,1,0,7.78,0.04
043049,Sarnano,3080,63.1659,2023,12,15,0,38.96,0.19
043050,Sefro,416,42.537,2023,1,1,0,24.04,0.02
043051,Serrapetrona,910,37.6468,2023,2,3,0,21.98,0.05
043052,Serravalle di Chienti,1031,95.9871,2023,5,15,0,48.5,0.05
043053,Tolentino,18498,95.1181,2023,76,111,1,41.09,0.8
043054,Treia,9123,93.5356,2023,16,19,0,17.54,0.17
043055,Urbisaglia,2448,22.8633,2023,10,13,1,40.85,0.44
043056,Ussita,381,55.2948,2023,0,0,0,0.0,0.0
043057,Visso,1005,100.4148,2023,1,1,0,9.95,0.01
043058,Valfornace,919,48.6127,2023,2,2,1,21.76,0.04
044001,Acquasanta Terme,2575,138.3914,2023,6,13,1,23.3,0.04
044002,Acquaviva Picena,3668,21.0624,2023,3,3,0,8.18,0.14
044005,Appignano del Tronto,1708,23.1943,2023,2,2,0,11.71,0.09
044006,Arquata del Tronto,1040,92.1821,2023,0,0,0,0.0,0.0
044007,Ascoli Piceno,46554,158.0203,2023,192,258,1,41.24,1.22
044010,Carassai,985,22.2382,2023,2,3,0,20.3,0.09
044011,Castel di Lama,8458,10.9762,2023,17,19,0,20.1,1.55
044012,Castignano,2639,38.7952,2023,2,2,0,7.58,0.05
044013,Castorano,2270,14.0833,2023,2,7,0,8.81,0.14
044014,Colli del Tronto,3655,5.939,2023,7,8,0,19.15,1.18
044015,Comunanza,2981,54.3954,2023,5,6,0,16.77,0.09
044016,Cossignano,872,14.9507,2023,1,1,0,11.47,0.07
044017,Cupra Marittima,5355,17.3366,2023,22,28,0,41.08,1.27
044020,Folignano,8916,14.8568,2023,6,8,0,6.73,0.4
044021,Force,1175,34.3072,2023,0,0,0,0.0,0.0
044023,Grottammare,15960,17.9947,2023,59,77,3,36.97,3.28
044027,Maltignano,2305,8.1726,2023,15,15,0,65.08,1.84
044029,Massignano,1651,16.3038,2023,7,9,0,42.4,0.43
044031,Monsampolo del Tronto,4486,15.4334,2023,6,8,0,13.37,0.39
044032,Montalto delle Marche,1964,33.94,2023,1,1,0,5.09,0.03
044034,Montedinove,479,11.9333,2023,1,5,0,20.88,0.08
044036,Montefiore dell'Aso,1991,28.2074,2023,4,6,0,20.09,0.14
044038,Montegallo,463,48.4639,2023,0,0,0,0.0,0.0
044044,Montemonaco,546,67.7926,2023,0,0,0,0.0,0.0
044045,Monteprandone,12820,26.3736,2023,46,60,1,35.88,1.74
044054,Offida,4770,49.6025,2023,9,14,2,18.87,0.18
044056,Palmiano,165,12.6977,2023,0,0,0,0.0,0.0
044063,Ripatransone,4061,74.2773,2023,12,15,1,29.55,0.16
044064,Roccafluvione,1926,60.6319,2023,2,2,0,10.38,0.03
044065,Rotella,834,27.4373,2023,0,0,0,0.0,0.0
044066,San Benedetto del Tronto,46976,25.4053,2023,253,302,7,53.86,9.96
044071,Spinetoli,7248,12.5824,2023,14,17,0,19.32,1.11
044073,Venarotta,1929,30.2096,2023,2,3,0,10.37,0.07
045001,Aulla,10781,59.9874,2023,31,48,1,28.75,0.52
045002,Bagnone,1735,73.9351,2023,0,0,0,0.0,0.0
045003,Carrara,60833,71.2778,2023,245,309,3,40.27,3.44
045004,Casola in Lunigiana,988,41.5412,2023,1,1,0,10.12,0.02
045005,Comano,672,53.8314,2023,1,1,0,14.88,0.02
045006,Filattiera,2209,48.7783,2023,4,6,0,18.11,0.08
045007,Fivizzano,7300,181.1155,2023,11,22,1,15.07,0.06
045008,Fosdinovo,4629,48.3949,2023,3,3,0,6.48,0.06
045009,Licciana Nardi,4804,55.6777,2023,10,11,0,20.82,0.18
045010,Massa,66977,93.8397,2023,405,548,3,60.47,4.32
045011,Montignoso,10050,16.7091,2023,40,45,0,39.8,2.39
045012,Mulazzo,2293,62.5051,2023,6,9,0,26.17,0.1
045013,Podenzana,2106,17.1035,2023,4,6,0,18.99,0.23
045014,Pontremoli,6950,182.5158,2023,31,45,1,44.6,0.17
045015,Tresana,1925,44.4507,2023,3,3,0,15.58,0.07
045016,Villafranca in Lunigiana,4592,29.3197,2023,11,20,1,23.95,0.38
045017,Zeri,992,73.6187,2023,2,22,0,20.16,0.03
046001,Altopascio,15619,28.5991,2023,42,51,1,26.89,1.47
046002,Bagni di Lucca,5629,164.7064,2023,9,13,0,15.99,0.05
046003,Barga,9574,66.4641,2023,15,22,1,15.67,0.23
046004,Borgo a Mozzano,6719,72.2028,2023,24,33,1,35.72,0.33
046005,Camaiore,31761,85.4275,2023,164,212,2,51.64,1.92
046006,Camporgiano,2062,27.0912,2023,0,0,0,0.0,0.0
046007,Capannori,46389,156.1777,2023,161,246,4,34.71,1.03
046008,Careggine,522,24.081,2023,0,0,0,0.0,0.0
046009,Castelnuovo di Garfagnana,5685,28.4824,2023,10,12,2,17.59,0.35
046010,Castiglione di Garfagnana,1700,48.5253,2023,2,3,0,11.76,0.04
046011,Coreglia Antelminelli,5161,52.9404,2023,1,3,0,1.94,0.02
046013,Forte dei Marmi,7217,9.1872,2023,88,110,0,121.93,9.58
046014,Fosciandora,567,19.8594,2023,0,0,0,0.0,0.0
046015,Gallicano,3580,31.0403,2023,10,15,0,27.93,0.32
046017,Lucca,89378,185.7334,2023,445,573,3,49.79,2.4
046018,Massarosa,21951,68.2379,2023,92,119,0,41.91,1.35
046019,Minucciano,1853,57.2823,2023,1,1,0,5.4,0.02
046020,Molazzana,1018,31.3297,2023,2,1,1,19.65,0.06
046021,Montecarlo,4353,15.63,2023,1,1,0,2.3,0.06
046022,Pescaglia,3342,70.5479,2023,2,2,0,5.98,0.03
046023,Piazza al Serchio,2178,27.0295,2023,0,0,0,0.0,0.0
046024,Pietrasanta,23121,42.1153,2023,143,176,1,61.85,3.4
046025,Pieve Fosciana,2318,28.7546,2023,2,2,0,8.63,0.07
046026,Porcari,8830,17.8894,2023,16,21,0,18.12,0.89
046027,San Romano in Garfagnana,1368,26.1567,2023,0,0,0,0.0,0.0
046028,Seravezza,12556,39.4678,2023,41,50,1,32.65,1.04
046030,Stazzema,2898,80.1265,2023,2,2,0,6.9,0.02
046031,Vagli Sotto,865,41.2192,2023,0,0,0,0.0,0.0
046033,Viareggio,61251,32.5275,2023,398,485,2,64.98,12.24
046034,Villa Basilica,1494,36.5731,2023,4,5,0,26.77,0.11
046035,Villa Collemandina,1241,34.79,2023,0,0,0,0.0,0.0
046036,Fabbriche di Vergemoli,751,42.5469,2023,0,0,0,0.0,0.0
046037,Sillano Giuncugnano,1006,81.2949,2023,1,1,0,9.94,0.01
047002,Agliana,18112,11.6792,2023,41,58,0,22.64,3.51
047003,Buggiano,8768,16.0642,2023,15,16,0,17.11,0.93
047005,Lamporecchio,7372,22.2518,2023,15,16,1,20.35,0.67
047006,Larciano,6279,24.9667,2023,16,25,0,25.48,0.64
047007,Marliana,3130,43.0435,2023,2,2,0,6.39,0.05
047008,Massa e Cozzile,7707,16.0119,2023,24,29,0,31.14,1.5
047009,Monsummano Terme,20899,32.6232,2023,47,72,0,22.49,1.44
047010,Montale,10757,32.1174,2023,12,14,0,11.16,0.37
047011,Montecatini-Terme,20452,17.6864,2023,63,81,1,30.8,3.56
047012,Pescia,19250,79.1246,2023,49,74,0,25.45,0.62
047013,Pieve a Nievole,9167,12.6668,2023,46,66,0,50.18,3.63
047014,Pistoia,89729,236.3969,2023,399,496,4,44.47,1.69
047016,Ponte Buggianese,8792,29.5227,2023,39,51,1,44.36,1.32
047017,Quarrata,26924,45.9127,2023,74,101,2,27.48,1.61
047018,Sambuca Pistoiese,1444,77.2396,2023,3,3,0,20.78,0.04
047020,Serravalle Pistoiese,11664,42.0349,2023,38,53,1,32.58,0.9
047021,Uzzano,5612,7.8501,2023,8,11,0,14.26,1.02
047022,Chiesina Uzzanese,4505,7.251,2023,24,32,0,53.27,3.31
047023,Abetone Cutigliano,1973,74.9918,2023,4,6,0,20.27,0.05
047024,San Marcello Piteglio,7709,134.7274,2023,18,32,0,23.35,0.13
048001,Bagno a Ripoli,25323,74.0913,2023,117,176,2,46.2,1.58
048002,Barberino di Mugello,10870,133.3254,2023,73,108,6,67.16,0.55
048004,Borgo San Lorenzo,18207,146.3627,2023,61,85,0,33.5,0.42
048005,Calenzano,18420,76.9699,2023,126,151,2,68.4,1.64
048006,Campi Bisenzio,47871,28.7516,2023,242,313,2,50.55,8.42
048008,Capraia e Limite,7856,24.9167,2023,14,16,0,17.82,0.56
048010,Castelfiorentino,17437,66.3437,2023,50,75,0,28.67,0.75
048011,Cerreto Guidi,10932,49.305,2023,30,42,0,27.44,0.61
048012,Certaldo,15632,75.2749,2023,17,25,0,10.88,0.23
048013,Dicomano,5439,61.6319,2023,10,10,0,18.39,0.16
048014,Empoli,48674,62.4217,2023,179,241,0,36.78,2.87
048015,Fiesole,13845,42.1928,2023,55,76,0,39.73,1.3
048017,Firenze,368419,102.3156,2023,2580,3018,17,70.03,25.22
048018,Firenzuola,4499,271.9594,2023,21,24,3,46.68,0.08
048019,Fucecchio,22990,65.1757,2023,54,80,0,23.49,0.83
048020,Gambassi Terme,4792,83.2314,2023,13,16,0,27.13,0.16
048021,Greve in Chianti,13426,169.3743,2023,35,41,2,26.07,0.21
048022,Impruneta,14497,48.7144,2023,62,83,1,42.77,1.27
048024,Lastra a Signa,19814,42.8991,2023,95,115,3,47.95,2.21
048025,Londa,1833,59.2885,2023,4,4,0,21.82,0.07
048026,Marradi,2954,154.0525,2023,11,17,1,37.24,0.07
048027,Montaione,3505,104.7585,2023,6,6,0,17.12,0.06
048028,Montelupo Fiorentino,14269,24.6575,2023,32,43,1,22.43,1.3
048030,Montespertoli,13242,124.8777,2023,23,35,0,17.37,0.18
048031,Palazzuolo sul Senio,1111,109.1026,2023,2,2,0,18.0,0.02
048032,Pelago,7713,54.5602,2023,29,36,0,37.6,0.53
048033,Pontassieve,20477,114.3984,2023,46,61,2,22.46,0.4
048035,Reggello,16534,121.6458,2023,39,55,3,23.59,0.32
048036,Rignano sull'Arno,8615,54.1439,2023,22,32,2,25.54,0.41
048037,Rufina,7165,45.8797,2023,25,34,1,34.89,0.54
048038,San Casciano in Val di Pesa,16690,107.8317,2023,54,69,1,32.35,0.5
048039,San Godenzo,1067,99.1989,2023,4,8,1,37.49,0.04
048041,Scandicci,50460,59.6923,2023,219,255,0,43.4,3.67
048043,Sesto Fiorentino,49315,48.811,2023,237,283,3,48.06,4.86
048044,Signa,19211,18.8084,2023,58,79,1,30.19,3.08
048046,Vaglia,5187,56.9411,2023,10,11,0,19.28,0.18
048049,Vicchio,8056,138.861,2023,25,34,2,31.03,0.18
048050,Vinci,14744,54.1848,2023,37,45,2,25.09,0.68
048052,Figline e Incisa Valdarno,23316,97.9012,2023,96,144,1,41.17,0.98
048053,Scarperia e San Piero,12071,115.8099,2023,47,57,2,38.94,0.41
048054,Barberino Tavarnelle,11953,122.9905,2023,44,53,0,36.81,0.36
049001,Bibbona,3185,65.6114,2023,13,19,1,40.82,0.2
049002,Campiglia Marittima,12585,83.276,2023,43,75,1,34.17,0.52
049003,Campo nell'Elba,4710,55.7876,2023,17,28,0,36.09,0.3
049004,Capoliveri,3857,39.5606,2023,9,12,0,23.33,0.23
049005,Capraia Isola,391,19.3267,2023,0,0,0,0.0,0.0
049006,Castagneto Carducci,8792,142.3149,2023,44,57,1,50.05,0.31
049007,Cecina,27982,42.4945,2023,139,179,1,49.67,3.27
049008,Collesalvetti,16381,107.9895,2023,66,96,0,40.29,0.61
049009,Livorno,155370,104.7138,2023,923,1133,5,59.41,8.81
049010,Marciana,2050,45.4509,2023,8,13,1,39.02,0.18
049011,Marciana Marina,1894,5.859,2023,1,1,0,5.28,0.17
049012,Piombino,32648,130.3251,2023,124,160,3,37.98,0.95
049013,Porto Azzurro,3704,13.3301,2023,11,13,0,29.7,0.83
049014,Portoferraio,11914,48.0293,2023,51,69,1,42.81,1.06
049017,Rosignano Marittimo,30138,120.6514,2023,140,174,5,46.45,1.16
049018,San Vincenzo,6573,33.1539,2023,33,42,0,50.21,1.0
049019,Sassetta,489,26.7469,2023,2,2,0,40.9,0.07
049020,Suvereto,2985,92.3809,2023,2,4,0,6.7,0.02
049021,Rio,3348,36.5182,2023,6,7,1,17.92,0.16
050001,Bientina,8544,29.4899,2023,43,53,3,50.33,1.46
050002,Buti,5538,23.0257,2023,5,5,0,9.03,0.22
050003,Calci,6372,25.1051,2023,8,17,0,12.55,0.32
050004,Calcinaia,12700,14.8907,2023,66,112,1,51.97,4.43
050005,Capannoli,6363,22.725,2023,11,12,1,17.29,0.48
050006,Casale Marittimo,1053,14.3589,2023,1,1,0,9.5,0.07
050008,Cascina,45005,78.6061,2023,149,200,1,33.11,1.9
050009,Castelfranco di Sotto,13419,48.2483,2023,33,44,1,24.59,0.68
050010,Castellina Marittima,1877,45.5735,2023,3,4,0,15.98,0.07
050011,Castelnuovo di Val di Cecina,2121,89.0162,2023,2,3,0,9.43,0.02
050012,Chianni,1318,61.9916,2023,1,1,0,7.59,0.02
050014,Fauglia,3647,42.4313,2023,3,6,0,8.23,0.07
050015,Guardistallo,1168,23.6101,2023,3,6,0,25.68,0.13
050016,Lajatico,1272,72.6651,2023,3,5,1,23.58,0.04
050019,Montecatini Val di Cecina,1683,154.9495,2023,8,13,1,47.53,0.05
050020,Montescudaio,2134,20.1518,2023,6,6,0,28.12,0.3
050021,Monteverdi Marittimo,747,98.0741,2023,1,1,0,13.39,0.01
050022,Montopoli in Val d'Arno,11060,30.1734,2023,36,54,0,32.55,1.19
050023,Orciano Pisano,629,11.6218,2023,2,3,0,31.8,0.17
050024,Palaia,4519,73.644,2023,11,20,0,24.34,0.15
050025,Peccioli,4649,92.5368,2023,10,13,0,21.51,0.11
050026,Pisa,89969,185.069,2023,552,670,5,61.35,2.98
050027,Pomarance,5473,227.8437,2023,7,10,2,12.79,0.03
050028,Ponsacco,15466,19.8828,2023,59,83,0,38.15,2.97
050029,Pontedera,29270,46.0346,2023,153,206,4,52.27,3.32
050030,Riparbella,1554,58.9604,2023,4,5,0,25.74,0.07
050031,San Giuliano Terme,30915,91.94,2023,53,75,3,17.14,0.58
050032,San Miniato,27785,102.5828,2023,96,124,2,34.55,0.94
050033,Santa Croce sull'Arno,14549,16.7885,2023,42,49,0,28.87,2.5
050034,Santa Luce,1607,66.6216,2023,2,4,0,12.45,0.03
050035,Santa Maria a Monte,13307,38.0351,2023,21,32,0,15.78,0.55
050036,Terricciola,4439,43.283,2023,13,22,1,29.29,0.3
050037,Vecchiano,11933,67.5491,2023,59,80,0,49.44,0.87
050038,Vicopisano,8541,26.8681,2023,27,46,1,31.61,1.0
050039,Volterra,9830,252.6378,2023,10,12,0,10.17,0.04
050040,Casciana Terme Lari,12134,81.3978,2023,37,52,1,30.49,0.45
050041,Crespina Lorenzana,5393,46.4332,2023,16,22,0,29.67,0.34
051001,Anghiari,5428,130.9192,2023,11,13,2,20.27,0.08
051002,Arezzo,97373,384.7537,2023,326,418,9,33.48,0.85
051003,Badia Tedalda,996,118.7171,2023,2,3,0,20.08,0.02
051004,Bibbiena,11846,86.5122,2023,21,30,0,17.73,0.24
051005,Bucine,9947,131.6157,2023,14,21,1,14.07,0.11
051006,Capolona,5211,47.5561,2023,3,3,0,5.76,0.06
051007,Caprese Michelangelo,1361,66.5302,2023,1,1,0,7.35,0.02
051008,Castel Focognano,2987,56.6283,2023,4,7,0,13.39,0.07
051010,Castel San Niccolò,2544,83.2702,2023,2,3,0,7.86,0.02
051011,Castiglion Fibocchi,2086,25.4628,2023,1,1,0,4.79,0.04
051012,Castiglion Fiorentino,13012,111.4256,2023,28,42,2,21.52,0.25
051013,Cavriglia,9447,60.8681,2023,10,12,0,10.59,0.16
051014,Chitignano,880,14.8936,2023,0,0,0,0.0,0.0
051015,Chiusi della Verna,1894,102.3216,2023,3,4,0,15.84,0.03
051016,Civitella in Val di Chiana,8808,100.326,2023,31,48,0,35.2,0.31
051017,Cortona,21413,342.7316,2023,65,92,2,30.36,0.19
051018,Foiano della Chiana,9224,40.7826,2023,23,33,1,24.93,0.56
051020,Loro Ciuffenna,5837,86.5219,2023,5,6,0,8.57,0.06
051021,Lucignano,3458,44.9309,2023,5,9,0,14.46,0.11
051022,Marciano della Chiana,3433,23.6944,2023,7,9,0,20.39,0.3
051023,Montemignaio,521,25.943,2023,0,0,0,0.0,0.0
